order_id,Periode,Kategori_Utama,Provinsi,Kota/Kabupaten,Metode Pembayaran,Opsi Pengiriman,Total Pembayaran,Estimasi Potongan Biaya Pengiriman,Estimasi_Biaya_Komisi_Rp,Estimasi_Biaya_Proses_Pesanan_Rp
ORD_0015103,2025-11,Nampan / Tray,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,0,0,0,1255
ORD_0015104,2025-11,Mangkok Sambal / Saus,BALI,KOTA DENPASAR,Online Payment,Hemat Kargo-SPX Hemat,48999,14000,4900,1255
ORD_0015105,2025-11,Aksesoris Pintu,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,12500,3500,1250,1255
ORD_0015106,2025-11,Aksesoris Pintu,JAWA TIMUR,KAB. PONOROGO,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,9000,5000,900,1255
ORD_0015107,2025-11,Celengan,BANTEN,KOTA TANGERANG SELATAN,Saldo ShopeePay,Hemat Kargo-SPX Hemat,39900,3500,3990,1255
ORD_0015108,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17500,3500,1750,1255
ORD_0015109,2025-11,Mangkok Sambal / Saus,KALIMANTAN BARAT,KAB. SAMBAS,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17500,12000,1750,1255
ORD_0015110,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KOTA BANDUNG,Online Payment,Hemat Kargo-SPX Hemat,16074,3500,1607,1255
ORD_0015111,2025-11,Aksesoris Pintu,DKI JAKARTA,KOTA JAKARTA UTARA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,9000,3500,900,1255
ORD_0015112,2025-11,Mangkok Sambal / Saus,JAWA TIMUR,KAB. NGANJUK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,5000,1700,1255
ORD_0015113,2025-11,Aksesoris Pintu,DKI JAKARTA,KOTA JAKARTA BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,12000,3500,1200,1255
ORD_0015114,2025-11,Aksesoris Pintu,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,15500,3500,1550,1255
ORD_0015116,2025-11,Botol / Gelas / Mug,JAWA BARAT,KAB. PURWAKARTA,SPayLater,Hemat Kargo-SPX Hemat,34725,3500,3472,1255
ORD_0015117,2025-11,Celengan,JAWA TENGAH,KAB. BANJARNEGARA,Online Payment,Hemat Kargo-SPX Hemat,40400,5000,4040,1255
ORD_0015119,2025-11,Mangkok Sambal / Saus,LAMPUNG,KAB. LAMPUNG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,33000,11000,3300,1255
ORD_0015120,2025-11,Keranjang,SUMATERA SELATAN,KAB. LAHAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,23000,15000,2300,1255
ORD_0015121,2025-11,Celengan,JAWA BARAT,KAB. KARAWANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18900,3500,1890,1255
ORD_0015122,2025-11,Seal / Baut / Roof,JAWA TIMUR,KAB. GRESIK,Online Payment,Reguler (Cashless)-SPX Standard,55000,8000,5500,1255
ORD_0015123,2025-11,Mangkok Sambal / Saus,JAWA TIMUR,KAB. SUMENEP,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17500,5000,1750,1255
ORD_0015124,2025-11,Other,NANGGROE ACEH DARUSSALAM (NAD),KAB. ACEH UTARA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24000,15000,2400,1255
ORD_0015125,2025-11,Celengan,JAWA BARAT,KAB. SUKABUMI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,19300,3500,1930,1255
ORD_0015126,2025-11,Seal / Baut / Roof,BANTEN,KAB. TANGERANG,Saldo ShopeePay,Same Day-SPX Sameday,474400,28500,47440,1255
ORD_0015127,2025-11,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Online Payment,Same Day-SPX Sameday,88000,0,8800,1255
ORD_0015128,2025-11,Celengan,BANTEN,KOTA TANGERANG,SPayLater,Hemat Kargo-SPX Hemat,23000,3500,2300,1255
ORD_0015129,2025-11,Celengan,BANTEN,KOTA TANGERANG,Saldo ShopeePay,Instant-SPX Instant,18900,16000,1890,1255
ORD_0015130,2025-11,Peralatan Makan,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,13511,3500,1351,1255
ORD_0015131,2025-11,Keranjang,BANTEN,KAB. TANGERANG,Saldo ShopeePay,GrabExpress Instant,406510,39000,40651,1255
ORD_0015132,2025-11,Mangkok Sambal / Saus,JAWA TENGAH,KAB. KENDAL,Saldo ShopeePay,Hemat Kargo-SPX Hemat,32898,5000,3290,1255
ORD_0015133,2025-11,Mangkok Sambal / Saus,JAMBI,KOTA JAMBI,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,88900,55000,8890,1255
ORD_0015134,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KOTA BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,33000,3500,3300,1255
ORD_0015136,2025-11,Celengan,JAWA BARAT,KOTA BANDUNG,SPayLater,Hemat Kargo-SPX Hemat,17768,3500,1777,1255
ORD_0015137,2025-11,Mangkok Sambal / Saus,SUMATERA UTARA,KOTA MEDAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18999,15000,1900,1255
ORD_0015139,2025-11,Nampan / Tray,LAMPUNG,KAB. WAY KANAN,Saldo ShopeePay,J&T Cargo,105100,54493,10510,1255
ORD_0015140,2025-11,Nampan / Tray,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,25500,10000,2550,1255
ORD_0015141,2025-11,Seal / Baut / Roof,JAWA BARAT,KAB. INDRAMAYU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,22027,0,2203,1255
ORD_0015142,2025-11,Mangkok Sambal / Saus,SUMATERA UTARA,KAB. HUMBANG HASUNDUTAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,49998,0,5000,1255
ORD_0015143,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,3500,1700,1255
ORD_0015144,2025-11,Celengan,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17900,3500,1790,1255
ORD_0015145,2025-11,Aksesoris Pintu,BENGKULU,KOTA BENGKULU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,12500,13000,1250,1255
ORD_0015146,2025-11,Nampan / Tray,BANGKA BELITUNG,KAB. BANGKA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,34500,18000,3450,1255
ORD_0015147,2025-11,Mangkok Sambal / Saus,NANGGROE ACEH DARUSSALAM (NAD),KAB. BIREUEN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,22000,1700,1255
ORD_0015148,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,32998,3500,3300,1255
ORD_0015149,2025-11,Mangkok Sambal / Saus,SULAWESI SELATAN,KOTA PALOPO,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,32998,11000,3300,1255
ORD_0015150,2025-11,Celengan,JAWA BARAT,KAB. BEKASI,Saldo ShopeePay,JNE Reguler,13941,10000,1394,1255
ORD_0015151,2025-11,Aksesoris Pintu,JAWA TENGAH,KOTA SURAKARTA (SOLO),Online Payment,Reguler (Cashless)-SPX Standard,30000,0,3000,1255
ORD_0015152,2025-11,Mangkok Sambal / Saus,BANGKA BELITUNG,KOTA PANGKAL PINANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,20500,15000,2050,1255
ORD_0015153,2025-11,Mangkok Sambal / Saus,SUMATERA SELATAN,KOTA PALEMBANG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,16899,13000,1690,1255
ORD_0015154,2025-11,Mangkok Sambal / Saus,SUMATERA SELATAN,KAB. PENUKAL ABAB LEMATANG ILIR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,13000,1700,1255
ORD_0015155,2025-11,Bangku / Kursi Kecil,BANTEN,KAB. TANGERANG,SPayLater,Hemat Kargo-SPX Hemat,22500,3500,2250,1255
ORD_0015156,2025-11,Celengan,DKI JAKARTA,KOTA JAKARTA PUSAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18900,3500,1890,1255
ORD_0015157,2025-11,Celengan,JAWA BARAT,KAB. CIANJUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,30400,3500,3040,1255
ORD_0015159,2025-11,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Saldo ShopeePay,Hemat Kargo-SPX Hemat,13800,3500,1380,1255
ORD_0015160,2025-11,Aksesoris Pintu,KALIMANTAN SELATAN,KOTA BANJARMASIN,Saldo ShopeePay,Hemat Kargo-SPX Hemat,32900,0,3290,1255
ORD_0015161,2025-11,Talenan,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,10000,3500,1000,1255
ORD_0015162,2025-11,Seal / Baut / Roof,NUSA TENGGARA BARAT (NTB),KOTA MATARAM,Kartu Kredit/Debit,J&T Cargo,354500,20220,35450,1255
ORD_0015163,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KOTA DEPOK,Saldo ShopeePay,Hemat Kargo-SPX Hemat,16899,3500,1690,1255
ORD_0015164,2025-11,Mangkok Sambal / Saus,KALIMANTAN SELATAN,KAB. TANAH BUMBU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,27500,0,2750,1255
ORD_0015167,2025-11,Mangkok Sambal / Saus,BANTEN,KAB. TANGERANG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,11900,3500,1190,1255
ORD_0015168,2025-11,Keranjang,JAWA TENGAH,KAB. TEGAL,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29500,5000,2950,1255
ORD_0015169,2025-11,Mangkok Sambal / Saus,SUMATERA SELATAN,KAB. OGAN KOMERING ULU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17499,13000,1750,1255
ORD_0015170,2025-11,Bangku / Kursi Kecil,DKI JAKARTA,KOTA JAKARTA PUSAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,43000,6500,4300,1255
ORD_0015171,2025-11,Mangkok Sambal / Saus,SUMATERA SELATAN,KAB. MUSI BANYUASIN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,47000,13000,4700,1255
ORD_0015172,2025-11,Mangkok Sambal / Saus,SUMATERA UTARA,KOTA MEDAN,SPayLater,Hemat Kargo-SPX Hemat,32000,17000,3200,1255
ORD_0015173,2025-11,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,29000,6500,2900,1255
ORD_0015174,2025-11,Celengan,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18900,3500,1890,1255
ORD_0015175,2025-11,Celengan,JAWA BARAT,KAB. BANDUNG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,21900,3500,2190,1255
ORD_0015176,2025-11,Mangkok Sambal / Saus,SUMATERA SELATAN,KOTA LUBUK LINGGAU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,64000,13000,6400,1255
ORD_0015177,2025-11,Mangkok Sambal / Saus,JAWA TIMUR,KAB. MOJOKERTO,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17500,5000,1750,1255
ORD_0015178,2025-11,Mangkok Sambal / Saus,SUMATERA UTARA,KAB. LABUHAN BATU UTARA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,19500,15000,1950,1255
ORD_0015179,2025-11,Aksesoris Pintu,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,9000,3500,900,1255
ORD_0015180,2025-11,Celengan,JAWA TIMUR,KAB. LUMAJANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,19500,5000,1950,1255
ORD_0015181,2025-11,Rak / Rak Serbaguna,JAWA TENGAH,KAB. WONOSOBO,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,57625,10000,5762,1255
ORD_0015182,2025-11,Celengan,BANTEN,KOTA TANGERANG,Saldo ShopeePay,Reguler (Cashless)-JNE Reguler,15420,6500,1542,1255
ORD_0015183,2025-11,Seal / Baut / Roof,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Saldo ShopeePay,Hemat Kargo-SPX Hemat,369400,60000,36940,1255
ORD_0015184,2025-11,Lunch Box / Rantang,BANTEN,KAB. SERANG,Online Payment,Hemat Kargo-J&T Cargo,1415660,108500,141566,1255
ORD_0015185,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KAB. PANGANDARAN,Saldo ShopeePay,Hemat Kargo-SPX Hemat,47899,3500,4790,1255
ORD_0015186,2025-11,Nampan / Tray,JAWA TENGAH,KAB. CILACAP,Online Payment,Hemat Kargo-SPX Hemat,211643,55000,21164,1255
ORD_0015187,2025-11,Mangkok Sambal / Saus,KALIMANTAN TIMUR,KOTA BONTANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,16000,13000,1600,1255
ORD_0015188,2025-11,Celengan,LAMPUNG,KOTA BANDAR LAMPUNG,Online Payment,Hemat Kargo-SPX Hemat,37500,11000,3750,1255
ORD_0015189,2025-11,Celengan,NANGGROE ACEH DARUSSALAM (NAD),KAB. ACEH BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24900,15000,2490,1255
ORD_0015190,2025-11,Mangkok Sambal / Saus,KALIMANTAN SELATAN,KAB. TANAH LAUT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,42000,0,4200,1255
ORD_0015191,2025-11,Celengan,JAWA BARAT,KOTA BOGOR,Online Payment,SPX Hemat,21138,6500,2114,1255
ORD_0015192,2025-11,Aksesoris Pintu,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,15000,3500,1500,1255
ORD_0015193,2025-11,Celengan,JAWA BARAT,KAB. BOGOR,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,31400,6500,3140,1255
ORD_0015194,2025-11,Celengan,JAWA BARAT,KOTA BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,18900,3500,1890,1255
ORD_0015195,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KAB. BANDUNG,SPayLater,Hemat Kargo-SPX Hemat,32998,3500,3300,1255
ORD_0015196,2025-11,Celengan,DKI JAKARTA,KOTA JAKARTA TIMUR,Online Payment,SPX Hemat,17532,6500,1753,1255
ORD_0015197,2025-11,Celengan,JAWA BARAT,KAB. CIANJUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18900,3500,1890,1255
ORD_0015199,2025-11,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,SPayLater,Instant-SPX Instant,89600,15000,8960,1255
ORD_0015201,2025-11,Aksesoris Pintu,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,12500,3500,1250,1255
ORD_0015202,2025-11,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA TIMUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,3500,1700,1255
ORD_0015203,2025-11,Mangkok Sambal / Saus,LAMPUNG,KAB. LAMPUNG TIMUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,11000,1700,1255
ORD_0015204,2025-11,Aksesoris Pintu,JAWA TENGAH,KOTA SEMARANG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,12400,5000,1240,1255
ORD_0015205,2025-11,Bangku / Kursi Kecil,DKI JAKARTA,KOTA JAKARTA SELATAN,Saldo ShopeePay,Reguler (Cashless)-JNE Reguler,18400,6500,1840,1255
ORD_0015206,2025-11,Celengan,JAWA TENGAH,KAB. TEGAL,Online Payment,Hemat Kargo-SPX Hemat,19400,5000,1940,1255
ORD_0015207,2025-11,Mangkok Sambal / Saus,RIAU,KAB. BENGKALIS,Saldo ShopeePay,Hemat Kargo-SPX Hemat,16900,15000,1690,1255
ORD_0015208,2025-11,Stempel / Alat Kantor,BANTEN,KAB. TANGERANG,SeaBank Bayar Instan,Instant-SPX Instant,103361,23000,4393,1255
ORD_0015209,2025-11,Seal / Baut / Roof,JAWA BARAT,KOTA BANDUNG,Kartu Kredit/Debit,Hemat Kargo-SPX Hemat,1318000,58500,131800,1255
ORD_0015210,2025-11,Mangkok Sambal / Saus,JAWA TENGAH,KAB. TEGAL,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,28509,5000,2851,1255
ORD_0015211,2025-11,Celengan,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,19000,3500,1900,1255
ORD_0015212,2025-11,Nampan / Tray,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,35500,10000,3550,1255
ORD_0015213,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KAB. MAJALENGKA,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,55000,0,5500,1255
ORD_0015214,2025-11,Celengan,JAWA TENGAH,KOTA SALATIGA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,35900,5000,3590,1255
ORD_0015215,2025-11,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Saldo ShopeePay,Hemat Kargo-SPX Hemat,17287,3500,1729,1255
ORD_0015216,2025-11,Nampan / Tray,SULAWESI SELATAN,KOTA PALOPO,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,80000,50000,8000,1255
ORD_0015217,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,32998,3500,3300,1255
ORD_0015218,2025-11,Aksesoris Pintu,JAWA TENGAH,KOTA SALATIGA,Online Payment,Hemat Kargo-SPX Hemat,11533,0,1153,1255
ORD_0015219,2025-11,Aksesoris Pintu,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,8500,3500,850,1255
ORD_0015220,2025-11,Celengan,JAMBI,KOTA JAMBI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18900,15000,1890,1255
ORD_0015221,2025-11,Bangku / Kursi Kecil,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,22000,3500,2200,1255
ORD_0015222,2025-11,Seal / Baut / Roof,SUMATERA UTARA,KAB. DELI SERDANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,369500,60000,36950,1255
ORD_0015223,2025-11,Seal / Baut / Roof,JAWA BARAT,KAB. KARAWANG,Kartu Kredit/Debit,Hemat Kargo-SPX Hemat,370029,0,37003,1255
ORD_0015224,2025-11,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA UTARA,Online Payment,Hemat Kargo-SPX Hemat,17000,3500,1700,1255
ORD_0015225,2025-11,Lunch Box / Rantang,JAWA TENGAH,KAB. WONOSOBO,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,10500,5000,1050,1255
ORD_0015226,2025-11,Celengan,KEPULAUAN RIAU,KOTA BATAM,COD (Bayar di Tempat),SPX Standard,29800,15000,2980,1255
ORD_0015227,2025-11,Mangkok Sambal / Saus,RIAU,KAB. ROKAN HULU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,79500,15000,7950,1255
ORD_0015230,2025-11,Mangkok Sambal / Saus,DI YOGYAKARTA,KAB. BANTUL,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,32000,5000,3200,1255
ORD_0015231,2025-11,Mangkok Sambal / Saus,SUMATERA BARAT,KAB. PADANG PARIAMAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17499,15000,1750,1255
ORD_0015232,2025-11,Celengan,JAWA BARAT,KAB. SUMEDANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18895,3500,1890,1255
ORD_0015233,2025-11,Aksesoris Pintu,JAWA BARAT,KAB. CIREBON,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,6500,3500,650,1255
ORD_0015234,2025-11,Mangkok Sambal / Saus,JAWA TENGAH,KAB. WONOSOBO,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17500,5000,1750,1255
ORD_0015235,2025-11,Celengan,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,22000,3500,2200,1255
ORD_0015236,2025-11,Celengan,JAWA BARAT,KOTA DEPOK,Saldo ShopeePay,Hemat Kargo-SPX Hemat,18800,3500,1880,1255
ORD_0015237,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KAB. SUBANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17500,3500,1750,1255
ORD_0015238,2025-11,Mangkok Sambal / Saus,SUMATERA SELATAN,KAB. MUSI RAWAS,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,184400,144000,18440,1255
ORD_0015239,2025-11,Celengan,JAWA BARAT,KAB. BEKASI,Online Payment,JNE Reguler,36500,10000,3650,1255
ORD_0015242,2025-11,Nampan / Tray,JAWA TENGAH,KAB. CILACAP,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,67000,10000,6700,1255
ORD_0015243,2025-11,Stempel / Alat Kantor,DKI JAKARTA,KOTA JAKARTA TIMUR,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,28500,3500,1211,1255
ORD_0015246,2025-11,Nampan / Tray,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,165200,140000,16520,1255
ORD_0015247,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KOTA DEPOK,Online Payment,Hemat Kargo-SPX Hemat,15568,3500,1557,1255
ORD_0015248,2025-11,Mangkok Sambal / Saus,RIAU,KAB. ROKAN HULU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,153990,18000,15399,1255
ORD_0015249,2025-11,Mangkok Sambal / Saus,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,3500,1700,1255
ORD_0015250,2025-11,Bangku / Kursi Kecil,JAWA BARAT,KAB. BOGOR,Saldo ShopeePay,Hemat Kargo-SPX Hemat,44073,6500,4407,1255
ORD_0015251,2025-11,Nampan / Tray,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,128420,23500,12842,1255
ORD_0015252,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KAB. TASIKMALAYA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,3500,1700,1255
ORD_0015253,2025-11,Celengan,SULAWESI TENGAH,KAB. MOROWALI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,15420,14000,1542,1255
ORD_0015254,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KOTA BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,3500,1700,1255
ORD_0015255,2025-11,Celengan,RIAU,KOTA PEKANBARU,Online Payment,Hemat Kargo-SPX Hemat,47900,15000,4790,1255
ORD_0015256,2025-11,Celengan,BANTEN,KOTA TANGERANG SELATAN,Online Payment,Hemat Kargo-SPX Hemat,23500,3500,2350,1255
ORD_0015257,2025-11,Mangkok Sambal / Saus,SUMATERA BARAT,KAB. TANAH DATAR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,32000,15000,3200,1255
ORD_0015258,2025-11,Aksesoris Pintu,BANTEN,KAB. LEBAK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,12500,3500,1250,1255
ORD_0015259,2025-11,Mangkok Sambal / Saus,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,31998,3500,3200,1255
ORD_0015260,2025-11,Mangkok Sambal / Saus,SUMATERA BARAT,KAB. PASAMAN BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17499,15000,1750,1255
ORD_0015261,2025-11,Nampan / Tray,JAWA TENGAH,KAB. CILACAP,Online Payment,Hemat Kargo-SPX Hemat,211537,55000,21154,1255
ORD_0015262,2025-11,Mangkok Sambal / Saus,NANGGROE ACEH DARUSSALAM (NAD),KAB. ACEH UTARA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,79500,22000,7950,1255
ORD_0015263,2025-11,Mangkok Sambal / Saus,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,12381,3500,1238,1255
ORD_0015264,2025-11,Nampan / Tray,DKI JAKARTA,KOTA JAKARTA TIMUR,Online Payment,Hemat Kargo-SPX Hemat,25500,10000,2550,1255
ORD_0015265,2025-11,Nampan / Tray,JAWA TIMUR,KAB. PASURUAN,SPayLater,Hemat Kargo-SPX Hemat,20726,15000,2073,1255
ORD_0015266,2025-11,Seal / Baut / Roof,BALI,KAB. BADUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,399500,30000,39950,1255
ORD_0015267,2025-11,Celengan,JAWA BARAT,KAB. BOGOR,Saldo ShopeePay,Hemat Kargo-SPX Hemat,22400,3500,2240,1255
ORD_0015268,2025-11,Keranjang,JAWA TENGAH,KOTA SEMARANG,SPayLater,Hemat Kargo-SPX Hemat,17196,0,1720,1255
ORD_0015271,2025-11,Celengan,DKI JAKARTA,KOTA JAKARTA TIMUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18900,3500,1890,1255
ORD_0015272,2025-11,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA SELATAN,Saldo ShopeePay,Hemat Kargo-SPX Hemat,11900,3500,1190,1255
ORD_0015273,2025-11,Celengan,BANGKA BELITUNG,KAB. BANGKA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,35800,18000,3580,1255
ORD_0015274,2025-11,Bangku / Kursi Kecil,LAMPUNG,KAB. LAMPUNG BARAT,Online Payment,Hemat Kargo-SPX Hemat,22500,11000,2250,1255
ORD_0015275,2025-11,Nampan / Tray,JAWA TENGAH,KAB. PEMALANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,27000,10000,2700,1255
ORD_0015276,2025-11,Celengan,JAWA BARAT,KAB. BANDUNG,SPayLater,Hemat Kargo-SPX Hemat,35900,3500,3590,1255
ORD_0015278,2025-11,Nampan / Tray,DKI JAKARTA,KOTA JAKARTA BARAT,SPayLater,Instant Prioritas-SPX Instant Prioritas,104000,10000,10400,1255
ORD_0015279,2025-11,Mangkok Sambal / Saus,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,3500,1700,1255
ORD_0015280,2025-11,Nampan / Tray,JAWA BARAT,KOTA BEKASI,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,19098,13500,1910,1255
ORD_0015281,2025-11,Aksesoris Pintu,JAWA BARAT,KAB. CIANJUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,8500,3500,850,1255
ORD_0015282,2025-11,Aksesoris Pintu,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,8567,3500,857,1255
ORD_0015283,2025-11,Celengan,JAWA BARAT,KOTA BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,18900,3500,1890,1255
